group,sample_d,theta,phi,fbar,ratio,rho,sample_theta,sample_rho
boot_691,0.0140663448343,0.0330085247425,0.145139480148,972.106977646,4.39703019992,141.091101383,9.96968958098e-05,0.426142790204
boot_692,0.0142927113331,0.0370909782502,0.153830146248,1329.64606144,4.14737366081,204.53964809,6.98774612482e-05,0.385341989007
boot_693,0.014571544358,0.0365106809218,0.146581395455,925.661585138,4.01475381323,135.684766868,0.000107392632897,0.399103604481
boot_694,0.0143110355751,0.0346699862487,0.128670942858,846.104936424,3.71130642899,108.869119927,0.000131451743017,0.412778807364
boot_695,0.0142149492416,0.0342140011043,0.12810757991,905.210921588,3.74430279345,115.964380473,0.000122580305984,0.415471701139
boot_696,0.0144812684913,0.0362215642578,0.134401957858,1190.19775813,3.71055090007,159.964908931,9.05277825495e-05,0.3997968831
boot_697,0.0143174853457,0.0367155658266,0.14327600639,769.495334436,3.9023232562,110.250218453,0.000129863555343,0.389956821401
boot_698,0.0143409987503,0.0363212248482,0.142627983549,1059.10541483,3.92684949766,151.058069683,9.49369919815e-05,0.394837971743
boot_699,0.0141332881072,0.0338033911634,0.131347420986,835.235199047,3.88562852617,109.705989312,0.000128828774034,0.418102670197
boot_7,0.014148912418,0.0354153360306,0.157542341206,707.977968689,4.44842147113,111.536506709,0.00012685454149,0.399513713659
boot_70,0.0144878474313,0.0385574670139,0.150228735806,1175.78012425,3.89622938021,176.635961652,8.2020938974e-05,0.375746867036
boot_700,0.014235788377,0.0344927361852,0.140290630144,688.906151853,4.06725141753,96.6470781532,0.000147296624472,0.412718443112
boot_701,0.0143224392263,0.0368175099267,0.161071777508,814.810713591,4.37486885531,131.243009971,0.000109129158417,0.389011621232
boot_702,0.0142473819497,0.0359033774271,0.156864808443,805.580657392,4.3690822336,126.367255507,0.000112745836669,0.396825674092
boot_703,0.0145932737386,0.035872486231,0.14042017742,1357.25797874,3.91442557162,190.586406179,7.65703810213e-05,0.406809654749
boot_704,0.0141869040816,0.0352490183146,0.143319958157,777.819070611,4.06592764875,111.476996654,0.0001272630633,0.40247657268
boot_705,0.0145536223822,0.0360636110287,0.14127465457,1160.29384423,3.91737406601,163.920112043,8.87848489166e-05,0.403554218976
boot_706,0.014092069435,0.0341959949033,0.149980807848,762.572747969,4.38591736464,114.371276783,0.000123213361181,0.41209707379
boot_707,0.0144080681384,0.0361579457358,0.141855559305,1144.15938224,3.92321954188,162.305369102,8.87713586936e-05,0.398475849367
boot_708,0.0146159514849,0.0371623619458,0.141046220034,1409.10921877,3.79540515318,198.749528922,7.35395528441e-05,0.393299852851
boot_709,0.0140406933483,0.034114275281,0.137430397895,711.217330903,4.02853048358,97.7428807757,0.000143649268743,0.411578239099
boot_71,0.0142129869881,0.0345283785626,0.151995008592,793.93805426,4.40203145701,120.674621379,0.000117779420608,0.411632042388
boot_710,0.0141281672691,0.0341726549035,0.138249918523,1218.31304068,4.04563001948,168.431678609,8.3880700981e-05,0.413434873849
boot_711,0.0144330181034,0.0365686013323,0.140089448394,782.23135878,3.83086700858,109.582359568,0.000131709320372,0.394683350678
boot_712,0.0144336943968,0.0351473615192,0.139071372354,1073.35092473,3.95680831625,149.272386119,9.66936670079e-05,0.410662245271
boot_713,0.0142150381683,0.034560904232,0.141988670135,1379.16558754,4.10836097291,195.825887671,7.25901888527e-05,0.411304000407
boot_714,0.0144549277755,0.0367629001625,0.154191599918,805.467504675,4.19421751921,124.196323228,0.000116387727107,0.393193347414
boot_715,0.014270859514,0.0351275639571,0.143843617273,737.991361104,4.09489304322,106.155346897,0.000134433732554,0.406258160441
boot_716,0.0141453190914,0.0333975254629,0.148040580936,693.46050388,4.43268113082,102.66029585,0.000137787632251,0.423543927142
boot_717,0.0142687396057,0.0349684159167,0.134001558438,1163.34346056,3.83207402808,155.889836713,9.15309163612e-05,0.408046496578
boot_718,0.0144652688031,0.0361523134885,0.133717106624,991.615828887,3.69871506748,132.595999522,0.000109092799596,0.400120141901
boot_719,0.0143807422068,0.0364051459861,0.140490725478,1547.54932056,3.85908974329,217.416326759,6.61438007953e-05,0.395019490164
boot_72,0.0144172158236,0.0354639472381,0.138655000686,1039.6379608,3.9097452902,144.151002168,0.000100014676324,0.406531617218
boot_720,0.0144335650417,0.0365526089388,0.148694449245,843.636704897,4.0679572146,125.444095198,0.000115059740508,0.394870994458
boot_721,0.014302003247,0.0366859616102,0.155175251868,739.582878201,4.22982648013,114.764959402,0.000124619947774,0.389849485177
boot_722,0.0142097632051,0.0350847972237,0.149485461506,958.56466525,4.2606904795,143.291481368,9.91668385966e-05,0.405011980389
boot_723,0.0142614683624,0.0363115397948,0.148725688057,888.119395199,4.0958243274,132.086168127,0.00010797094476,0.392753059855
boot_724,0.0145211506076,0.0366924716275,0.136315530325,888.814145501,3.71508171237,121.159171604,0.000119851847907,0.395752860561
boot_725,0.0142479837582,0.0367072756074,0.141254843514,1779.15009562,3.84814294107,251.313568345,5.66940490003e-05,0.388151491019
boot_726,0.0143929538914,0.0359296774263,0.143573781143,1529.82745282,3.9959663272,219.643111897,6.55288197614e-05,0.400586782914
boot_727,0.0142466754945,0.0357198341068,0.145978698784,836.890544385,4.08676866605,122.168192694,0.000116615259507,0.398844951293
boot_728,0.0142935800119,0.0353244840272,0.138274044259,1112.2360718,3.91439671569,153.793379819,9.29401514464e-05,0.404636625431
boot_729,0.0145509764758,0.0373423658402,0.142880130531,971.428724216,3.82622062948,138.797862918,0.000104835738606,0.38966402231
boot_73,0.0142553236013,0.0352041551113,0.136565891662,1018.83587625,3.87925491268,139.138229897,0.000102454398132,0.404932984649
boot_730,0.0141547947234,0.0350875908224,0.131747823975,1311.25294345,3.75482673182,172.75472198,8.19357905887e-05,0.403413126739
boot_731,0.0143816780759,0.0349937683242,0.138534926752,863.774896757,3.95884562842,119.662992052,0.000120184844363,0.41097826169
boot_732,0.0142823566413,0.036013073538,0.147553322732,954.300669127,4.09721548971,140.810234615,0.00010142981922,0.396588106435
boot_733,0.0144207183605,0.0382477053855,0.175165537022,768.007583836,4.57976590377,134.52846086,0.000107194553988,0.377034863011
boot_734,0.0142738182208,0.0349061592672,0.142520030815,797.164420909,4.08294793259,113.611897832,0.000125636649797,0.408919758587
boot_735,0.0142310894523,0.036827396389,0.15660747238,956.314455241,4.25247201093,149.765989636,9.50221708341e-05,0.386426705324
boot_736,0.0143026503892,0.035753318659,0.151803550934,1386.9426902,4.24585903148,210.542825314,6.79322620843e-05,0.400037001477
boot_737,0.0145963867185,0.0381160759174,0.15060665604,997.004537199,3.95126340828,150.155519404,9.72084594456e-05,0.382945682817
boot_738,0.0141844347516,0.0348479551803,0.138747910539,911.81742867,3.98152229652,126.512763021,0.000112118606953,0.407037792554
boot_739,0.0143281778744,0.0353100975402,0.140525119897,954.273340978,3.97974318074,134.099375655,0.000106847461477,0.405781316748
boot_74,0.0141866687668,0.0339557790737,0.130372625341,1179.01050536,3.83948267122,153.710694888,9.22946108409e-05,0.417798358743
boot_740,0.0141760016524,0.0357620179931,0.142688603746,1824.5068878,3.98994832375,260.336340344,5.44526424306e-05,0.396398258487
boot_741,0.014167124402,0.0339179261366,0.1337507664,885.236588632,3.94336510614,118.401072175,0.000119653683381,0.417688403027
boot_742,0.0141748770982,0.0351860207936,0.125612628927,1314.01454937,3.56995835546,165.056821995,8.58787714854e-05,0.402855360694
boot_743,0.014364875248,0.0342132484038,0.133077750353,889.585901597,3.88965551537,118.38409053,0.000121341264554,0.419862945442
boot_744,0.0143644979914,0.0355189885173,0.148839475777,1003.91846799,4.19041988498,149.422698498,9.61333059551e-05,0.404417428282
boot_745,0.0141916332289,0.0338792919979,0.12948523418,880.811325302,3.82195809134,114.052060725,0.000124431186413,0.418888128765
boot_746,0.0142746398869,0.0352317592398,0.138781819229,1075.59808405,3.93911125141,149.273458863,9.56274477437e-05,0.405163982581
boot_747,0.0142221702871,0.0332073132527,0.148900191861,808.107800338,4.48395781761,120.327406515,0.000118195602308,0.428284281203
boot_748,0.0142427940702,0.0350565124437,0.143960545801,1093.92451431,4.10652788216,157.481970145,9.04407917751e-05,0.406280975414
boot_749,0.0143270890387,0.0341434686707,0.141105375429,895.304264336,4.13271940207,126.332244343,0.00011340801482,0.419614339037
boot_75,0.0145024369908,0.0373266012519,0.132268339792,1081.68855583,3.54354094282,143.073149452,0.000101363792202,0.388528194488
boot_750,0.0142790732274,0.0355923698269,0.148142276587,935.242497836,4.16219198966,138.54895279,0.000103061574554,0.401183548519
boot_751,0.0141987432396,0.0352205375949,0.13649161759,1385.70265849,3.87534168729,189.136797357,7.5071289342e-05,0.403138174746
boot_752,0.0143891000282,0.0358447797471,0.14135091695,1217.63226336,3.94341708744,172.113436935,8.36024210806e-05,0.401428049768
boot_753,0.0144729176207,0.0352667780956,0.137375017927,965.069441874,3.89530956174,132.576431879,0.000109166594814,0.41038389108
boot_754,0.0144416951821,0.0359677110076,0.134991005796,789.916715708,3.75311639285,106.631651948,0.000135435350744,0.401518327898
boot_755,0.0143689981589,0.0355022738172,0.165104676754,686.876585791,4.6505380924,113.406536667,0.000126703438631,0.404734587788
boot_756,0.0144833933612,0.0358605616117,0.141897854979,864.157417096,3.95693342775,122.62208385,0.000118114069721,0.403880829252
boot_757,0.0142142442399,0.0339244977783,0.133349400821,1267.40475491,3.93077007926,169.007664665,8.41041397034e-05,0.41899645303
boot_758,0.0143395778584,0.036283792161,0.139725757656,817.826385473,3.85091384705,114.271411342,0.000125487011056,0.395206151405
boot_759,0.0143694607721,0.0362416315575,0.15096093671,916.454171882,4.16540123119,138.348780239,0.000103864022128,0.396490449093
boot_76,0.0143543548781,0.0353524945446,0.143547395482,1109.55575402,4.06046015511,159.273838632,9.01237453776e-05,0.406035134524
boot_760,0.0141790008077,0.035621474652,0.13264224786,1069.98273324,3.72365965069,141.924914908,9.9904944927e-05,0.39804642975
boot_761,0.0140403889892,0.0343065426388,0.149752874152,813.578423718,4.36514036778,121.8357073,0.000115240345383,0.409262721021
boot_762,0.0142017048968,0.0353424258803,0.143175989356,1006.34917619,4.05110814522,144.085038938,9.85647434418e-05,0.401831638407
boot_763,0.0144053726662,0.0366499135276,0.151869998942,1466.87203894,4.14380238109,222.773855002,6.46636593243e-05,0.393053387571
boot_764,0.0140708038625,0.0330444831229,0.125782915855,767.99687513,3.80647248702,96.6008863215,0.000145659159024,0.425814009867
boot_765,0.0143425752575,0.0376975873544,0.142289695163,1127.91181954,3.77450402398,160.490228973,8.93672801721e-05,0.380464010142
boot_766,0.0144714347444,0.0358101954073,0.141706864973,887.598926008,3.95716536483,125.778861158,0.000115054585573,0.404114933745
boot_767,0.0144426446084,0.0374156069427,0.152017606513,960.564147757,4.06294642622,146.022662644,9.89068706657e-05,0.386005888679
boot_768,0.0141575294294,0.0344556836373,0.137807507827,843.38943654,3.99955807808,116.225396377,0.000121810979964,0.410890974576
boot_769,0.0144446498123,0.035940353023,0.142313436878,1168.21099178,3.9597117142,166.252121238,8.68840030716e-05,0.401906175019
boot_77,0.0142163478443,0.0346193538926,0.140625005451,776.722840136,4.06203437209,109.226653628,0.000130154567334,0.410647405161
boot_770,0.0140221025628,0.0336941759378,0.153109285779,836.959510332,4.54408756167,128.146272853,0.000109422632829,0.416158050242
boot_771,0.0143987413355,0.0368887700797,0.139660964212,1721.64686053,3.78600218739,240.446860574,5.98832577856e-05,0.390328582503
boot_772,0.0144024194857,0.0365793333106,0.161081921851,810.006257016,4.40363197666,130.477364592,0.000110382513709,0.39373105473
boot_773,0.014179528601,0.0348844484587,0.154871987538,698.611420513,4.43957105188,108.195339212,0.000131054892977,0.406471342604
boot_774,0.0142452753312,0.0344772512479,0.144313001346,1245.55579864,4.18574556041,179.749895646,7.92505346389e-05,0.413178974994
boot_775,0.0144196932939,0.0364684908783,0.154646516369,1082.54205328,4.24055157329,167.411357363,8.61333037438e-05,0.395401425906
boot_776,0.0143764933717,0.0350032508527,0.140577066495,1384.07297493,4.01611459136,194.56891863,7.38889513953e-05,0.410718805295
boot_777,0.0142478737563,0.0355244972279,0.150678619273,1074.34689908,4.2415412189,161.881107373,8.80144322431e-05,0.401071791809
boot_778,0.0143332180584,0.0353835258327,0.138588241156,1273.7813293,3.91674480974,176.531114045,8.11937212082e-05,0.405081679144
boot_779,0.0143861297859,0.0356500557664,0.154659076291,994.460813046,4.33825622333,153.802390753,9.35364509967e-05,0.403537371165
boot_78,0.014620288553,0.0361251576548,0.138527229992,746.266573137,3.83464707106,103.378241212,0.000141425201102,0.404712103757
boot_780,0.0143015400014,0.0340255304561,0.136315973478,1290.74549199,4.00628503511,175.949228253,8.12821979578e-05,0.420317914509
boot_781,0.0147391348904,0.0377647440695,0.155280207833,1205.34833958,4.11177704652,187.166740681,7.87486859939e-05,0.390288223939
boot_782,0.0142673310482,0.0345860084484,0.136971613877,1069.63850656,3.96031863814,146.510112508,9.73812032764e-05,0.412517422167
boot_783,0.0142742610267,0.0358458794572,0.135267175511,852.789669834,3.77357670001,115.354449943,0.000123742612736,0.398212046764
boot_784,0.0145085583031,0.0362230092893,0.151575972832,902.796460798,4.18452182208,136.842251815,0.000106023966361,0.400534317491
boot_785,0.014178149855,0.0347301362033,0.143675795454,1015.11752203,4.13692001127,145.847817457,9.72119439442e-05,0.40823766921
boot_786,0.0141889542007,0.0338186745393,0.148813160724,765.233910791,4.40032504973,113.876876958,0.000124599080864,0.419559737155
boot_787,0.0141848321442,0.0352187056399,0.149499300446,1252.95461973,4.24488344275,187.315839141,7.57268163187e-05,0.402764152926
boot_788,0.0144231292318,0.0372376195949,0.151911259469,1033.0938501,4.07951048219,156.938587918,9.19030139315e-05,0.387326832079
boot_789,0.0142825236679,0.0357241744177,0.152203020032,1311.29778751,4.26050489655,199.58348342,7.15616514109e-05,0.39979996461
boot_79,0.0143294007149,0.0345628160453,0.127414889144,970.123454017,3.68647302862,123.60817235,0.000115925997792,0.414590081321
boot_790,0.0141559942316,0.0346920518228,0.145547021534,655.197441645,4.19539963439,95.3620361479,0.000148444756461,0.408047189135
boot_791,0.0143183391421,0.0345330577945,0.135141921926,876.7696479,3.91340734234,118.488335304,0.000120841761389,0.41462702861
boot_792,0.0143231405926,0.0356957208566,0.1420067259,827.759229884,3.97825628652,117.547378069,0.000121849936833,0.401256516158
boot_793,0.0143606817663,0.0355681152575,0.132121845973,2319.49695886,3.71461476146,306.456219932,4.68604676045e-05,0.403751552826
boot_794,0.0142374305718,0.0353039732696,0.136090495668,879.492988062,3.85482094688,119.690636682,0.000118951916094,0.40328125288
boot_795,0.0143004540544,0.0359316632135,0.152090358028,1171.86247453,4.23276699227,178.228983311,8.02364115461e-05,0.397990317603
boot_796,0.0144312133085,0.036064746194,0.144399210099,960.769202695,4.00388815501,138.734313957,0.000104020504351,0.400147369149
boot_797,0.0142644148462,0.0351016762281,0.144534219337,980.094659779,4.11758738806,141.657216527,0.000100696704311,0.406374178644
boot_798,0.0144200696388,0.0372510980754,0.138420780704,1084.17559314,3.71588457403,150.072432023,9.6087398894e-05,0.387104552183
boot_799,0.0142985012802,0.0368578162955,0.152418166094,809.613324609,4.13530104094,123.399778182,0.000115871369389,0.387936744964
boot_8,0.0143088123727,0.0360915626879,0.137022547348,1463.30577166,3.7965257568,200.505884381,7.13635533283e-05,0.396458654241
boot_80,0.0142221105924,0.0344156574853,0.136690832572,1644.81223432,3.97176292885,224.830753735,6.32569626538e-05,0.413245354923
boot_800,0.0142521948097,0.0357381523051,0.147227970158,1102.28884813,4.11963016167,162.287749638,8.78205215208e-05,0.398794954144
boot_801,0.0144644433952,0.0355365044744,0.137440913686,709.220104746,3.86759800152,97.4758592009,0.000148390006652,0.407030562211
boot_802,0.0144640053093,0.037727256688,0.147874009346,2031.028418,3.9195537213,300.336315265,4.81593619357e-05,0.383383436248
boot_803,0.014241946864,0.0342559648956,0.137128291212,1016.51160747,4.00304856773,139.392499729,0.000102171543604,0.415750859957
boot_804,0.0141780614381,0.0357013021666,0.13978489281,1273.02403757,3.91540040075,177.949528637,7.96746220499e-05,0.397130092678
boot_805,0.014130481211,0.0351133651439,0.151773244852,953.182231561,4.32237822351,144.667560219,9.76755340977e-05,0.402424579733
boot_806,0.014439191097,0.0370721996624,0.134003197083,1948.47305247,3.61465460111,261.10161846,5.53010401933e-05,0.389488382899
boot_807,0.0143110294977,0.0360645496648,0.127583911133,1376.15841671,3.53765435361,175.575673142,8.15091820045e-05,0.396817085772
boot_808,0.0141693243973,0.0361470187687,0.137285323196,984.596011611,3.79797083888,135.170581672,0.000104825504352,0.391991508012
boot_809,0.0144463016067,0.0368781684631,0.16212171342,889.320823531,4.39614330583,144.178215691,0.00010019753357,0.391730452157
boot_81,0.014277291048,0.0338678011734,0.124646705625,980.668137572,3.6803896712,122.23705266,0.000116800026975,0.421559432658
boot_810,0.0144695881685,0.035429288574,0.13183234304,1466.02242875,3.72099887823,193.269171732,7.48675437416e-05,0.408407528091
boot_811,0.0144243364701,0.0351715838769,0.14632042536,957.839848908,4.16018868733,140.151534119,0.00010291957602,0.41011336085
boot_812,0.0142638476843,0.0350548815268,0.134494198457,901.798277204,3.83667531022,121.286636462,0.000117604445967,0.406900467583
boot_813,0.0143037600972,0.0361651866657,0.153922703531,1279.68536579,4.25610145342,196.972631171,7.26180079544e-05,0.395511855902
boot_814,0.0142770190433,0.0346294864751,0.138695526832,1088.38502062,4.00512802671,150.954133831,9.45785231643e-05,0.412279259571
boot_815,0.0140314373884,0.0338502939753,0.132781448294,918.058679861,3.92260842375,121.901161131,0.000115105034753,0.414514491325
boot_816,0.0143605151316,0.0347870746391,0.132389001814,1070.78858797,3.80569516658,141.760632315,0.000101301150376,0.412811806701
boot_817,0.014182129648,0.034511132354,0.139572763822,1352.502646,4.04428236055,188.772532379,7.51281421576e-05,0.410943619657
boot_818,0.014346609266,0.0361540311282,0.139946035297,1499.55942165,3.87082798046,209.857395752,6.83636105106e-05,0.396819077106
boot_819,0.014066061804,0.032531781226,0.142969950617,990.731447956,4.39477782124,141.644826189,9.93051577134e-05,0.432379085126
boot_82,0.0142253904543,0.0349428997141,0.13999476324,1350.29197683,4.0063865445,189.033805602,7.5253155958e-05,0.407103891511
boot_820,0.0141390585657,0.0353461771916,0.14573651359,943.671270827,4.12311953283,137.527360985,0.000102809058972,0.400016626667
boot_821,0.0146138122553,0.0364472843938,0.119464668505,1080.99966786,3.27773853366,129.141266975,0.000113161444034,0.400957506117
boot_822,0.0143091566852,0.0361767257861,0.145535826843,794.629048596,4.02291317637,115.646995621,0.000123731330921,0.395534874267
boot_823,0.0145581105476,0.0378164360592,0.162771968838,896.242879859,4.30426517675,145.883218112,9.97929078895e-05,0.384967809364
boot_824,0.0146280232209,0.0378875232524,0.147120883477,1637.83271221,3.88309582806,240.959395607,6.07074199535e-05,0.386090775147
boot_825,0.0143706739604,0.0337764280596,0.13161239268,988.224887257,3.89657522245,130.062641918,0.000110490404843,0.425464585391
boot_826,0.0144983929622,0.0367668702601,0.155383263147,743.272144741,4.22617595807,115.492051256,0.000125535851209,0.394333073761
boot_827,0.0142332891511,0.0357098371233,0.163941003153,778.691172668,4.59091993579,127.659411994,0.00011149424025,0.39858174379
boot_828,0.014200862867,0.0335835072626,0.132230351773,860.637083603,3.93735980995,113.802344314,0.000124785328041,0.422852287463
boot_829,0.0141708584135,0.0353787209957,0.144307957338,764.073942284,4.07894783296,110.261949866,0.000128519933039,0.400547504679
boot_83,0.014398922343,0.0365724713162,0.136665832582,911.106671689,3.73684981253,124.517151857,0.000115638063739,0.39370930716
boot_830,0.0143930066706,0.035529384548,0.140605945276,1083.63073597,3.95745513368,152.364923961,9.44640426182e-05,0.405101491448
boot_831,0.0143847350208,0.0367850938242,0.173230353678,801.915203435,4.70925409367,138.916054311,0.000103549838729,0.391047936143
boot_832,0.014196598526,0.035191903288,0.143396482742,1195.62434785,4.07470097789,171.448326162,8.28039494102e-05,0.403405249491
boot_833,0.0145514241476,0.036681634548,0.135096834171,1274.82385394,3.6829556762,172.224666792,8.44909409239e-05,0.396695085345
boot_834,0.0142867839798,0.0352029170295,0.152366644563,977.994365726,4.32823917505,149.013719908,9.58756280201e-05,0.405840912779
boot_835,0.0144323673576,0.0343496460939,0.120070144338,1655.5563835,3.49552784357,198.782893927,7.26036686182e-05,0.420160583843
boot_836,0.0143512379081,0.0364275281394,0.134712742269,1034.48617102,3.69810275772,139.358468938,0.0001029807375,0.393966833358
boot_837,0.0142096244537,0.0358692390712,0.1445019328,713.587004943,4.02857536268,103.114701435,0.000137804059517,0.396150708005
boot_838,0.0142790873712,0.0343581174447,0.139651515941,1049.34747181,4.06458579011,146.542965187,9.74395963188e-05,0.415595743689
boot_839,0.014356308295,0.0380744327668,0.151159901398,1131.79873243,3.97011565014,171.082584796,8.39144925952e-05,0.377059019708
boot_84,0.0143924125212,0.0362598217124,0.139546950663,1721.97668311,3.84852831794,240.296595242,5.9894367237e-05,0.396924525316
boot_840,0.0142587751514,0.0347275057968,0.137588152459,1130.80459076,3.96193591512,155.585314435,9.16460220115e-05,0.410590246094
boot_841,0.0143676356422,0.0364005489752,0.148820429783,1091.84548605,4.08841168534,162.48891449,8.84222513718e-05,0.394709311994
boot_842,0.0146155161253,0.0358793133876,0.124193098577,1309.40771132,3.46141235299,162.619400969,8.98755993333e-05,0.40735216885
boot_843,0.0141122960153,0.0337812409902,0.141455347015,815.421199626,4.18739344289,115.345688756,0.000122347841236,0.417755405119
boot_844,0.0142972943781,0.036640727783,0.147695282625,1212.09222109,4.03090472165,179.020303162,7.98640943265e-05,0.390202248786
boot_845,0.0144299623264,0.0347521274367,0.131182812511,1188.32606801,3.77481386573,155.887955783,9.25662425553e-05,0.415225293839
boot_846,0.0142221305545,0.0350845117297,0.155908103681,700.577652961,4.44378718685,109.225733355,0.000130208606688,0.405367777785
boot_847,0.0144331453731,0.0350286212552,0.142295395514,1001.12468456,4.06226081458,142.455432948,0.00010131691768,0.412038637432
boot_848,0.0146412414454,0.0398096598493,0.169111226654,1145.04646894,4.24799476545,193.640212938,7.56105419591e-05,0.367781123998
boot_849,0.01442439994,0.0359632566085,0.147061736683,700.901559839,4.08922190456,103.075800633,0.00013993973223,0.401087145612
boot_85,0.0144251562548,0.036540174494,0.169382978502,822.605925848,4.63552735714,139.335441853,0.000103528262895,0.394775242717
boot_850,0.0142461368908,0.0360836951141,0.152502257029,938.459045502,4.22634812057,143.117122568,9.95418062854e-05,0.39480814938
boot_851,0.0141850371625,0.0337038239047,0.1317725777,1244.61725118,3.90972187821,164.006423437,8.6490741431e-05,0.420873227993
boot_852,0.0141465226666,0.0336146810001,0.138298918182,903.546500944,4.11424157743,124.959503608,0.000113208857735,0.420843579227
boot_853,0.0145064625302,0.0373139069926,0.149448401361,1597.09825837,4.00516626123,238.683781531,6.07769092528e-05,0.388768255576
boot_854,0.0142689897258,0.0365606758436,0.142092389374,842.815695539,3.88648147484,119.757695981,0.000119148833057,0.390282438618
boot_855,0.0143098403551,0.035255984566,0.148049886138,907.261253018,4.19928383677,134.319925206,0.000106535499727,0.405884008949
boot_856,0.0143711012063,0.0360882993014,0.134815418829,1260.47569039,3.7357099514,169.931558124,8.4569937244e-05,0.398220517025
boot_857,0.01430333106,0.0374108510262,0.146897233261,1110.13539278,3.92659426961,163.075817744,8.77097000517e-05,0.382331079557
boot_858,0.0144197267281,0.0364126704324,0.128100151721,1082.36641542,3.51801035739,138.651302033,0.000103999937373,0.396008492562
boot_859,0.0141479583321,0.0349991069585,0.143284809875,834.812184847,4.09395616993,119.615905187,0.000118278236577,0.404237695233
boot_86,0.0143061365423,0.0349801535601,0.128497964458,914.568683113,3.67345341231,117.520214137,0.000121733411118,0.40897866608
boot_860,0.0143269734025,0.035578049954,0.14727476938,877.290451858,4.13948402373,129.202748977,0.000110887527673,0.40269136226
boot_861,0.0147024785066,0.038807256947,0.134947331777,1323.48641794,3.47737362528,178.600960743,8.2320265498e-05,0.378858998632
boot_862,0.0143888651973,0.0354624042568,0.14441108852,1094.39009053,4.0722306213,158.042064238,9.10445283452e-05,0.405749849702
boot_863,0.0144182562134,0.0371654287155,0.14330245646,1236.49460611,3.85579990365,177.192714455,8.13704799195e-05,0.38794806657
boot_864,0.0143809447185,0.0353058806471,0.141244042639,1174.38000414,4.00058120772,165.874179378,8.66979102622e-05,0.407324345264
boot_865,0.014532870113,0.0375669562801,0.16050095648,939.557556775,4.27239713761,150.79988653,9.6371890241e-05,0.386852477606
boot_866,0.0143700973227,0.0357345965815,0.141033539465,1430.61690313,3.9466946029,201.764965467,7.12219650692e-05,0.402134029691
boot_867,0.0141018091097,0.0338151357744,0.130002125812,658.690841647,3.84449515979,85.6312096672,0.000164680718216,0.417026541125
boot_868,0.0144927242765,0.0363964140543,0.138635097624,1081.52062339,3.80903177487,149.936717206,9.66589408284e-05,0.398190993619
boot_869,0.0144912130579,0.03588203073,0.12152326682,1148.90826952,3.38674440515,139.619086189,0.000103791060761,0.403857105161
boot_87,0.014225604912,0.0345809567048,0.127349894314,881.860814197,3.68265966154,112.304881488,0.000126669515372,0.411371062792
boot_870,0.0141879108188,0.0353768212538,0.13957540953,659.905300381,3.94539149034,92.1065525519,0.000154038018205,0.401051036129
boot_871,0.0144956993971,0.0359196232457,0.133032253321,1597.03752329,3.70360937283,212.457500362,6.82287016106e-05,0.403559338526
boot_872,0.0144068256585,0.035745863782,0.146384656567,1177.79789796,4.09514951043,172.411540798,8.35606804037e-05,0.403034760788
boot_873,0.01440552235,0.0366236213264,0.152033985008,843.99570711,4.15125483232,128.316030682,0.000112265959861,0.393339648792
boot_874,0.0143634845377,0.035795315013,0.130194371103,1026.60400472,3.63719025955,133.658062766,0.000107464407612,0.401267163944
boot_875,0.0142652790815,0.0353107578518,0.130419876186,934.010039378,3.69348844716,121.813473692,0.000117107563302,0.403992435998
boot_876,0.0140612821378,0.0352204719351,0.138194610112,871.323666911,3.92370126009,120.412234431,0.000116776191425,0.39923605123
boot_877,0.0144380163235,0.0359260497762,0.144665621706,1207.53507761,4.0267611554,174.688812733,8.26499195776e-05,0.401881543155
boot_878,0.0143384708498,0.0362226929514,0.140120729803,858.786658919,3.86831343519,120.333813392,0.000119155792088,0.395842210545
boot_879,0.0145173621724,0.0369002293172,0.147474945144,1183.27802814,3.99658614249,174.50386229,8.3192211232e-05,0.393422004173
boot_88,0.0142310433882,0.0347988530203,0.124356808506,847.675795652,3.57358929141,105.414256595,0.000135001126487,0.408951507106
boot_880,0.0142801129384,0.0339469306957,0.134436453387,1013.76917777,3.96019465183,136.287532812,0.000104779304781,0.420659913745
boot_881,0.0140831924907,0.0344793430025,0.136737733175,762.775366499,3.96578708489,104.300174537,0.000135025588914,0.408453040698
boot_882,0.0145313112197,0.0378080877203,0.144451817769,1156.99619179,3.82065918906,167.130203056,8.69460513658e-05,0.384343988176
boot_883,0.0144025678454,0.0370628530828,0.154017807079,1120.80596037,4.15558421083,172.624076177,8.34331349622e-05,0.38859846578
boot_884,0.0144002964012,0.0353344656788,0.138434371451,1411.90724395,3.91782835232,195.456491863,7.36752013908e-05,0.4075424978
boot_885,0.0141794493203,0.0316688991177,0.126336948492,1039.69253821,3.98930660716,131.351582647,0.000107950350004,0.447740518785
boot_886,0.0143130292262,0.0353283298659,0.145431551127,1138.38539265,4.11657023354,165.557153433,8.64537045329e-05,0.405143104147
boot_887,0.0143644654509,0.0379193350025,0.154851522732,1236.48004593,4.08370881824,191.47081794,7.50216957625e-05,0.37881638615
boot_888,0.0140953999174,0.0353797255688,0.146972527792,821.9852657,4.15414550081,120.809252307,0.000116674837797,0.398403314067
boot_889,0.0143571828659,0.0350144118534,0.141743654178,723.103139177,4.0481517945,102.495281294,0.000140076525325,0.410036385189
